ID;Customer_ID;Month;Name;Age;SSN;Occupation;Annual_Income;Monthly_Inhand_Salary;Num_Bank_Accounts;Num_Credit_Card;Interest_Rate;Num_of_Loan;Type_of_Loan;Delay_from_due_date;Num_of_Delayed_Payment;Changed_Credit_Limit;Num_Credit_Inquiries;Credit_Mix;Outstanding_Debt;Credit_Utilization_Ratio;Credit_History_Age;Payment_of_Min_Amount;Total_EMI_per_month;Amount_invested_monthly;Payment_Behaviour;Monthly_Balance;Credit_Score
0x19fd6;CUS_0x2e72;September;Meenakshi Iyerk;18;756-40-7758;Scientist;17670,52;1529,543333;10;7;21;8;Credit-Builder Loan, Home Equity Loan, Personal Loan, Not Specified, Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, and Student Loan;60;19;7,15;9;Bad;4931,01;39,00111784;5 Years and 9 Months;Yes;71,85825675;112,8132964;Low_spent_Small_value_payments;258,2827802;
0x19fd7;CUS_0x2e72;October;Meenakshi Iyerk;18;756-40-7758;Scientist;17670,52;1529,543333;10;7;21;8;Credit-Builder Loan, Home Equity Loan, Personal Loan, Not Specified, Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, and Student Loan;56;19;7,15;9;Bad;4931,01;38,23593701;5 Years and 9 Months;Yes;71,85825675;165,2499105;Low_spent_Small_value_payments;205,8461661;
0x19fd8;CUS_0x2e72;November;Meenakshi Iyerk;19;756-40-7758;Scientist;17670,52;1529,543333;10;7;21;8;Credit-Builder Loan, Home Equity Loan, Personal Loan, Not Specified, Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, and Student Loan;59;19;5,15;12;Bad;4931,01;36,61034719;5 Years and 9 Months;Yes;71,85825675;46,42813856;High_spent_Small_value_payments;294,667938;
0x19fd9;CUS_0x2e72;December;Meenakshi Iyerk;18;756-40-7758;Scientist;17670,52;3545,115833;10;7;21;8;Credit-Builder Loan, Home Equity Loan, Personal Loan, Not Specified, Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, and Student Loan;56;19;13,15;9;Bad;4931,01;30,74164559;5 Years and 10 Months;Yes;71,85825675;132,5314269;Low_spent_Large_value_payments;218,5646497;
0x19fe2;CUS_0x61c8;September;Steveni;34;018-82-2114;Accountant;42337,39;3545,115833;1563;4;4;2;Auto Loan, and Credit-Builder Loan;13;11;_;5;Good;568,61;37,44340387;32 Years and 5 Months;No;39,43438132;25,15179698;High_spent_Large_value_payments;529,925405;
0x19fe3;CUS_0x61c8;October;Steveni;34;018-82-2114;Accountant;42337,39;3545,115833;2;4;4;2;Auto Loan, and Credit-Builder Loan;8;11;2,29;5;Good;568,61;30,02704345;32 Years and 6 Months;No;39,43438132;111,3859199;Low_spent_Medium_value_payments;483,6912821;
0x19fe4;CUS_0x61c8;November;Steveni;34;018-82-2114;Accountant;42337,39;3545,115833;2;4;4;2;Auto Loan, and Credit-Builder Loan;8;14;2,29;5;Good;568,61;26,38308108;32 Years and 7 Months;No;39,43438132;279,5953679;Low_spent_Medium_value_payments;315,4818341;
0x19fe5;CUS_0x61c8;December;Steveni;33;018-82-2114;Accountant;42337,39;3545,115833;2;4;4;2;Auto Loan, and Credit-Builder Loan;8;11;2,29;2;Good;568,61;28,12462207;32 Years and 8 Months;No;39,43438132;;High_spent_Medium_value_payments;513,3631984;
0x19fee;CUS_0x9e0;September;Eileen Houlihanb;18;759-32-1111;Developer;73530,48;6301,54;7;4;6;6;Auto Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Home Equity Loan;13;12;11,62;10;Standard;2420,44;33,6252241;10 Years and 11 Months;Yes;231,9740548;264,0500896;High_spent_Medium_value_payments;384,1298555;
0x19fef;CUS_0x9e0;October;Eileen Houlihanb;18;759-32-1111;Developer;73530,48;6301,54;7;4;6;6;Auto Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Home Equity Loan;18;15;11,62;10;Standard;2420,44;35,09773352;11 Years and 1 Months;Yes;81158;677,3731259;Low_spent_Small_value_payments;10,80681923;
0x19ff0;CUS_0x9e0;November;Eileen Houlihanb;19;759-32-1111;Developer;73530,48;6301,54;7;4;6;6;Auto Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Home Equity Loan;18;12;15,62;10;Standard;2420,44;27,68023202;11 Years and 1 Months;Yes;231,9740548;66,82804092;High_spent_Large_value_payments;571,3519042;
0x19ff1;CUS_0x9e0;December;Eileen Houlihanb;18;759-32-1111;Developer;73530,48;6301,54;7;4;6;6;Auto Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Home Equity Loan;18;12;11,62;7;Standard;2420,44;28,63865599;11 Years and 2 Months;Yes;231,9740548;85,44358363;High_spent_Medium_value_payments;562,7363615;
0x19ffa;CUS_0x238c;September;ewich Noelz;29;789-29-5186;Media_Manager;38269,83;3010,1525;3;1;9;1;Payday Loan;0;11;7,6;3;Good;1144,21;25,74320579;20 Years and 6 Months;No;26,53225597;154,7480055;High_spent_Small_value_payments;379,7349885;
0x19ffb;CUS_0x238c;October;ewich Noelz;29;789-29-5186;Media_Manager;38269,83;3010,1525;3;1;9;1;Payday Loan;-4;9;7,6;3;Good;1144,21;28,37416701;20 Years and 7 Months;No;26,53225597;51,20533045;High_spent_Large_value_payments;463,2776636;
0x19ffc;CUS_0x238c;November;ewich Noelz;29;789-29-5186;Media_Manager;38269,83;3010,1525;3;1;9;1;Payday Loan;0;11;7,6;3;_;1144,21;37,14202266;20 Years and 8 Months;No;26,53225597;52,31622018;High_spent_Large_value_payments;462,1667738;
0x19ffd;CUS_0x238c;December;ewich Noelz;28;789-29-5186;Media_Manager;38269,83;3010,1525;3;1;9;1;Payday Loan;0;11;7,6;3;Good;1144,21;28,51233973;20 Years and 9 Months;No;26,53225597;95,66225563;High_spent_Medium_value_payments;428,8207384;
0x1a006;CUS_0x3c63;September;Sinead Carewu;47;284-68-0301;Writer;27240,07;2065,005833;5;3;18;4;Mortgage Loan, Personal Loan, Home Equity Loan, and Home Equity Loan;26;19;6,22;3;Standard;1301,08;37,32175575;28 Years and 5 Months;No;88,41278203;77,79207567;High_spent_Medium_value_payments;290,2957256;
0x1a007;CUS_0x3c63;October;Sinead Carewu;47;284-68-0301;Writer;27240,07;0;5;3;18;4;Mortgage Loan, Personal Loan, Home Equity Loan, and Home Equity Loan;26;18;6,22;3;Standard;1301,08;36,08948304;28 Years and 6 Months;No;88,41278203;87,96127565;High_spent_Medium_value_payments;320,1265257;
0x1a008;CUS_0x3c63;November;Sinead Carewu;48;284-68-0301;Writer;27240,07;2065,005833;5;3;18;4;Mortgage Loan, Personal Loan, Home Equity Loan, and Home Equity Loan;26;18;6,22;3;Standard;1301,08;28,19392688;28 Years and 7 Months;No;88,41278203;74,4084203;High_spent_Medium_value_payments;293,679381;
0x1a009;CUS_0x3c63;December;Sinead Carewu;47;284-68-0301;Writer;27240,07;2065,005833;5;3;18;4;Mortgage Loan, Personal Loan, Home Equity Loan, and Home Equity Loan;26;18;13,22;1;Standard;1301,08;35,81646188;28 Years and 8 Months;No;88,41278203;188,13868;Low_spent_Small_value_payments;219,9491213;
0x1a012;CUS_0x77b7;September;Padraic Halpind;42;001-96-4399;Mechanic;15120;1447;7;7;32;7;Payday Loan, Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan;58;16;5,61;13;Bad;2981,88;31,53042446;2 Years and 5 Months;Yes;58,56632827;92,9782106;Low_spent_Small_value_payments;283,1554611;
0x1a013;CUS_0x77b7;October;Padraic Halpind;42;001-96-4399;Mechanic;15120;1447;7;7;32;7;Payday Loan, Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan;58;16;5,61;13;Bad;2981,88;35,84983104;2 Years and 6 Months;Yes;58,56632827;94,89437465;Low_spent_Small_value_payments;281,2392971;
0x1a014;CUS_0x77b7;November;Padraic Halpind;42;001-96-4399;Mechanic;15120;1447;7;7;32;7;Payday Loan, Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan;58;16;5,61;13;Bad;2981,88;37,05812535;2 Years and 7 Months;Yes;58,56632827;69,58166038;Low_spent_Medium_value_payments;296,5520114;
0x1a015;CUS_0x77b7;December;Padraic Halpind;41;001-96-4399;Mechanic;15120;2571,115;7;7;32;7;Payday Loan, Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan;58;14;7,61;11;Bad;2981,88;35,09720759;2 Years and 8 Months;Yes;58,56632827;86,55976827;Low_spent_Small_value_payments;289,5739035;
0x1a01e;CUS_0x9ce7;September;Viswanathaf;18;874-82-0096;Teacher;32377,38;2571,115;3;5;12;7;Payday Loan, Not Specified, Payday Loan, Auto Loan, Credit-Builder Loan, Auto Loan, and Personal Loan;26;18;18,14;7;Standard;114,94;28,8084993;11 Years and 9 Months;Yes;112,174744;192,3872298;Low_spent_Medium_value_payments;232,5495262;
0x1a01f;CUS_0x9ce7;October;Viswanathaf;18;874-82-0096;Teacher;32377,38;2571,115;3;5;12;7;Payday Loan, Not Specified, Payday Loan, Auto Loan, Credit-Builder Loan, Auto Loan, and Personal Loan;28;18;16,14;7;Standard;114,94;32,54251597;11 Years and 10 Months;Yes;112,174744;323,5923316;Low_spent_Small_value_payments;111,3444244;
0x1a020;CUS_0x9ce7;November;Viswanathaf;18;874-82-0096;Teacher;32377,38;2571,115;3;5;12;7;Payday Loan, Not Specified, Payday Loan, Auto Loan, Credit-Builder Loan, Auto Loan, and Personal Loan;29;15;18,14;7;Standard;114,94;26,19579948;11 Years and 11 Months;Yes;112,174744;;Low_spent_Large_value_payments;350,3688217;
0x1a021;CUS_0x9ce7;December;Viswanathaf;17;874-82-0096;Teacher;32377,38;2571,115;3;5;12;7;Payday Loan, Not Specified, Payday Loan, Auto Loan, Credit-Builder Loan, Auto Loan, and Personal Loan;26;18;19,14;4;Standard;114,94;28,47284549;12 Years and 0 Months;Yes;112,174744;;Low_spent_Small_value_payments;211,9980675;
0x1a02a;CUS_0x79f7;September;Lynche;39;296-99-9320;Scientist;49880,68;3936,723333;5;1442;14;0;;14;12;6,24;4;Standard;499,95;38,38535728;27 Years and 4 Months;No;0;349,2358212;Low_spent_Small_value_payments;334,4365121;
0x1a02b;CUS_0x79f7;October;Lynche;40;296-99-9320;Scientist;49880,68;3936,723333;5;5;14;0;;14;13;6,24;4;Standard;499,95;25,52937019;27 Years and 5 Months;No;0;376,5002352;Low_spent_Small_value_payments;307,1720981;
0x1a02c;CUS_0x79f7;November;Lynche;3295;296-99-9320;Scientist;49880,68;3936,723333;5;5;14;0;;12;12;6,24;3;Standard;499,95;37,89670157;27 Years and 6 Months;No;0;119,677989;High_spent_Medium_value_payments;523,9943443;
0x1a02d;CUS_0x79f7;December;Lynche;39;296-99-9320;Scientist;49880,68;0;5;5;14;0;;14;12;8,24;3;Standard;499,95;35,29148427;27 Years and 7 Months;No;0;125,6936274;High_spent_Medium_value_payments;517,978706;
0x1a036;CUS_0x2eb7;September;Danielj;17;292-20-5574;Doctor;19963,97;1477,664167;5;10;31;5;Auto Loan, Payday Loan, Not Specified, Student Loan, and Home Equity Loan;8;12;_;12;Standard;1983,53;31,1956006;10 Years and 2 Months;Yes;52,60022674;54,96092614;Low_spent_Small_value_payments;330,2052638;
0x1a037;CUS_0x2eb7;October;Danielj;18;292-20-5574;Doctor;19963,97;1477,664167;5;10;31;-100;Auto Loan, Payday Loan, Not Specified, Student Loan, and Home Equity Loan;9;11;13,32;12;Standard;1983,53;30,27350436;10 Years and 2 Months;Yes;52,60022674;139,1569737;Low_spent_Medium_value_payments;236,0092163;
0x1a038;CUS_0x2eb7;November;Danielj;18;292-20-5574;Doctor;19963,97;1477,664167;5;10;31;5;Auto Loan, Payday Loan, Not Specified, Student Loan, and Home Equity Loan;11;14;15,32;12;Standard;1983,53;24,96163052;10 Years and 3 Months;Yes;52,60022674;51,32155575;Low_spent_Small_value_payments;333,8446342;
0x1a039;CUS_0x2eb7;December;Danielj;17;292-20-5574;Doctor;19963,97;1477,664167;5;10;31;5;Auto Loan, Payday Loan, Not Specified, Student Loan, and Home Equity Loan;11;11;15,32;7;Standard;1983,53;23,10180649;10 Years and 4 Months;Yes;52,60022674;160,1396384;Low_spent_Small_value_payments;225,0265515;
0x1a042;CUS_0x6d63;September; Mattx;30;609-98-6953;Lawyer;8393,96;780,4966667;5;5;32;2;Debt Consolidation Loan, and Debt Consolidation Loan;14;17;18,84;12;Standard;1402,78;37,39552222;14 Years and 6 Months;Yes;8,025107607;54,86413603;Low_spent_Medium_value_payments;295,160423;
0x1a043;CUS_0x6d63;October; Mattx;30;609-98-6953;Lawyer;8393,96;780,4966667;5;5;32;2;Debt Consolidation Loan, and Debt Consolidation Loan;15;17;18,84;12;Standard;1402,78;37,22271339;14 Years and 7 Months;Yes;8,025107607;39,66492289;Low_spent_Small_value_payments;320,3596362;
0x1a044;CUS_0x6d63;November; Mattx;30;609-98-6953;Lawyer;8393,96;780,4966667;5;5;32;2;Debt Consolidation Loan, and Debt Consolidation Loan;14;19;18,84;12;Standard;1402,78;33,87806399;14 Years and 8 Months;Yes;8,025107607;47,66625858;Low_spent_Medium_value_payments;302,3583005;
0x1a045;CUS_0x6d63;December; Mattx;29;609-98-6953;Lawyer;8393,96;780,4966667;5;5;32;2;Debt Consolidation Loan, and Debt Consolidation Loan;14;17;18,84;7;Standard;1402,78;35,40290363;14 Years and 9 Months;Yes;8,025107607;54,87907903;Low_spent_Small_value_payments;305,14548;
0x1a04e;CUS_0x4812;September;Edwardst;32;172-25-8187;Accountant;106790,32;8961,193333;3;3;6;3;Mortgage Loan, Credit-Builder Loan, and Home Equity Loan;29;15;7,17;4;Standard;678,54;37,75154479;26 Years and 7 Months;Yes;147,4804402;86,19946902;High_spent_Large_value_payments;902,4394241;
0x1a04f;CUS_0x4812;October;Edwardst;32;172-25-8187;Accountant;106790,32;8961,193333;3;3;6;3;Mortgage Loan, Credit-Builder Loan, and Home Equity Loan;29;15;2,17;9;Standard;678,54;35,27031241;26 Years and 9 Months;Yes;147,4804402;95,39951613;High_spent_Large_value_payments;893,239377;
0x1a050;CUS_0x4812;November;Edwardst;32;172-25-8187;Accountant;106790,32;8961,193333;3;3;6;3;Mortgage Loan, Credit-Builder Loan, and Home Equity Loan;29;15;12,17;9;Standard;678,54;26,45445632;26 Years and 9 Months;Yes;147,4804402;;Low_spent_Medium_value_payments;765,4291427;
0x1a051;CUS_0x4812;December;Edwardst;31;172-25-8187;Accountant;106790,32;8961,193333;1471;3;6;3;Mortgage Loan, Credit-Builder Loan, and Home Equity Loan;29;15;7,17;4;Standard;678,54;31,2228948;26 Years and 10 Months;Yes;147,4804402;197,0335661;High_spent_Large_value_payments;791,605327;
0x1a05a;CUS_0x981d;September;Shirouzuj;35;569-61-4012;Developer;20063,56;1832,963333;6;9;30;6;Personal Loan, Payday Loan, Credit-Builder Loan, Auto Loan, Home Equity Loan, and Home Equity Loan;13;21;13,15;12;Standard;2633,67;36,62915673;19 Years and 4 Months;Yes;95,0026109;151,4330899;Low_spent_Small_value_payments;226,8606325;
0x1a05b;CUS_0x981d;October;Shirouzuj;36;569-61-4012;Developer;20063,56;1832,963333;6;9;30;6;Personal Loan, Payday Loan, Credit-Builder Loan, Auto Loan, Home Equity Loan, and Home Equity Loan;17;19;12,15;12;Standard;2633,67;39,17376438;19 Years and 5 Months;Yes;95,0026109;101,5765226;High_spent_Small_value_payments;256,7171999;
0x1a05c;CUS_0x981d;November;Shirouzuj;36;569-61-4012;Developer;20063,56;1832,963333;6;9;30;6;Personal Loan, Payday Loan, Credit-Builder Loan, Auto Loan, Home Equity Loan, and Home Equity Loan;13;19;13,15;12;Standard;2633,67;39,42863292;19 Years and 6 Months;Yes;95,0026109;78,24819869;High_spent_Small_value_payments;270,0455237;
0x1a05d;CUS_0x981d;December;Shirouzuj;35;569-61-4012;Developer;20063,56;1832,963333;6;9;30;6;Personal Loan, Payday Loan, Credit-Builder Loan, Auto Loan, Home Equity Loan, and Home Equity Loan;13;19;13,15;11;Standard;2633,67;28,44067529;19 Years and 7 Months;Yes;95,0026109;62,73032823;Low_spent_Medium_value_payments;305,5633942;
0x1a066;CUS_0x5d36;September;Andrean;39;372-03-0075;Scientist;29410,64;2712,886667;8;10;665;5;Credit-Builder Loan, Not Specified, Auto Loan, Credit-Builder Loan, and Student Loan;56;18;0,85;12;Bad;1830,01;37,14720585;12 Years and 4 Months;Yes;110,9428667;159,6495715;High_spent_Small_value_payments;260,6962284;
0x1a067;CUS_0x5d36;October;Andrean;39;372-03-0075;Scientist;29410,64;2712,886667;8;10;665;5;Credit-Builder Loan, Not Specified, Auto Loan, Credit-Builder Loan, and Student Loan;57;18;0,85;12;Bad;1830,01;25,49971822;12 Years and 5 Months;Yes;110,9428667;169,3937506;Low_spent_Small_value_payments;280,9520493;
0x1a068;CUS_0x5d36;November;Andrean;39;372-03-0075;Scientist;29410,64;2712,886667;8;10;34;5;Credit-Builder Loan, Not Specified, Auto Loan, Credit-Builder Loan, and Student Loan;53;21;0,85;12;Bad;1830,01;35,42403279;12 Years and 6 Months;Yes;110,9428667;295,2004025;Low_spent_Small_value_payments;155,1453974;
0x1a069;CUS_0x5d36;December;Andrean;38;372-03-0075;Scientist;29410,64;2712,886667;8;10;34;5;Credit-Builder Loan, Not Specified, Auto Loan, Credit-Builder Loan, and Student Loan;57;21;0,85;11;Bad;1830,01;36,97634108;12 Years and 7 Months;Yes;110,9428667;86,18141772;High_spent_Small_value_payments;334,1643822;
0x1a072;CUS_0x3e1a;September;Rothackery;28;939-10-6883;Accountant;29416,81;2742,400833;8;4;14;3;Not Specified, Home Equity Loan, and Student Loan;12;15;10,97;3;Standard;133,18;26,56289845;21 Years and 1 Months;No;37,72392587;78,90621396;High_spent_Medium_value_payments;407,6099435;
0x1a073;CUS_0x3e1a;October;Rothackery;28;939-10-6883;Accountant;29416,81;2742,400833;8;4;14;3;Not Specified, Home Equity Loan, and Student Loan;12;15;6,97;3;_;133,18;33,52671148;21 Years and 2 Months;No;37,72392587;60,20709719;High_spent_Small_value_payments;436,3090603;
0x1a074;CUS_0x3e1a;November;Rothackery;28;939-10-6883;Accountant;29416,81;2742,400833;8;4;14;3;Not Specified, Home Equity Loan, and Student Loan;12;15;9,97;8;Standard;133,18;30,66217096;21 Years and 3 Months;No;37,72392587;89,35542822;High_spent_Small_value_payments;407,1607292;
0x1a075;CUS_0x3e1a;December;Rothackery;27;939-10-6883;Accountant;29416,81;2742,400833;8;4;14;3;Not Specified, Home Equity Loan, and Student Loan;12;13;3,97;3;Standard;133,18;38,50865777;21 Years and 4 Months;No;37,72392587;241,6805961;Low_spent_Small_value_payments;284,8355613;
0x1a07e;CUS_0x67e2;September;Emilyg;17;438-69-8340;Entrepreneur;30195,47;2619,189233;5;3;14;0;;18;18;9,04;7;Standard;893,63;28,91345112;27 Years and 1 Months;Yes;145,0999337;26,6223552;Low_spent_Large_value_payments;489,8065615;
0x1a07f;CUS_0x67e2;October;Emilyg;17;438-69-8340;Entrepreneur;30195,47;2619,189233;5;3;14;0;;18;18;9,04;7;Standard;893,63;31,12497187;27 Years and 2 Months;Yes;145,0999337;225,636471;Low_spent_Large_value_payments;320,7924456;
0x1a080;CUS_0x67e2;November;Emilyg;18;438-69-8340;Entrepreneur;30195,47;2619,189233;5;3;14;0;;18;18;9,04;7;Standard;893,63;25,04523833;27 Years and 3 Months;Yes;145,0999337;69,7068997;High_spent_Large_value_payments;446,722017;
0x1a081;CUS_0x67e2;December;Emilyg;17;438-69-8340;Entrepreneur;30195,47;2764,289167;5;3;14;0;;18;18;4,04;4;_;893,63;29,49571509;26 Years and 7 Months;Yes;145,0999337;77,55796631;High_spent_Small_value_payments;458,8709504;
0x1a08a;CUS_0xa6dc;September;Chuck Mikolajczakq;28;162-36-3274;Architect;8983,515;968,62625;6;5;24;3;Credit-Builder Loan, Debt Consolidation Loan, and Auto Loan;44;22;1,84;12;Bad;2238,55;28,63861516;8 Years and 4 Months;Yes;19,51986383;99,67641099;Low_spent_Small_value_payments;267,6663502;
0x1a08b;CUS_0xa6dc;October;Chuck Mikolajczakq;28;162-36-3274;Architect;8983,515;968,62625;6;5;24;3;Credit-Builder Loan, Debt Consolidation Loan, and Auto Loan;44;19;1,84;1069;Bad;2238,55;34,53608853;8 Years and 6 Months;Yes;19,51986383;72,26516835;Low_spent_Small_value_payments;295,0775928;
0x1a08c;CUS_0xa6dc;November;Chuck Mikolajczakq;28;162-36-3274;Architect;8983,515;968,62625;6;1212;24;3;Credit-Builder Loan, Debt Consolidation Loan, and Auto Loan;44;19;1,84;12;Bad;2238,55;33,16471228;8 Years and 6 Months;Yes;19,51986383;90,70646739;Low_spent_Small_value_payments;276,6362938;
0x1a08d;CUS_0xa6dc;December;Chuck Mikolajczakq;27;162-36-3274;_______;8983,515;968,62625;6;5;24;-100;Credit-Builder Loan, Debt Consolidation Loan, and Auto Loan;44;19;6,84;7;Bad;2238,55;31,98801962;7 Years and 8 Months;Yes;19,51986383;100,2989505;Low_spent_Small_value_payments;267,0438106;
0x1a096;CUS_0x91d4;September;Krauskopfi;51;014-02-9472;Media_Manager;110437,2;9401,1;4;7;17;4;Student Loan, Home Equity Loan, Credit-Builder Loan, and Debt Consolidation Loan;17;8;19,98;4;Standard;1480,53;30,57241805;18 Years and 7 Months;Yes;235,5610793;88,93140796;High_spent_Large_value_payments;855,6175127;
0x1a097;CUS_0x91d4;October;Krauskopfi;51;014-02-9472;Media_Manager;110437,2;9401,1;4;7;17;4;Student Loan, Home Equity Loan, Credit-Builder Loan, and Debt Consolidation Loan;17;11;19,98;1154;Standard;1480,53;30,50061237;18 Years and 8 Months;Yes;235,5610793;;Low_spent_Medium_value_payments;500,7201852;
0x1a098;CUS_0x91d4;November;Krauskopfi;51;014-02-9472;Media_Manager;110437,2;9401,1;4;7;17;4;Student Loan, Home Equity Loan, Credit-Builder Loan, and Debt Consolidation Loan;18;8;19,98;4;Standard;1480,53;38,8812159;18 Years and 9 Months;Yes;235,5610793;138,6991924;High_spent_Medium_value_payments;815,8497282;
0x1a099;CUS_0x91d4;December;Krauskopfi;50;014-02-9472;Media_Manager;110437,2;9401,1;4;7;17;4;Student Loan, Home Equity Loan, Credit-Builder Loan, and Debt Consolidation Loan;17;8;19,98;0;Standard;1480,53;34,48375906;18 Years and 10 Months;Yes;64977;227,6011955;High_spent_Large_value_payments;716,9477252;
0x1a0a2;CUS_0x2b05;September;Matthewi;30;554-77-6020;Entrepreneur;39928,5;3375,375;3;5;8;4;Auto Loan, Debt Consolidation Loan, Not Specified, and Student Loan;11;17;9,17;3;Good;461,43;30,15640625;28 Years and 9 Months;No;76,00051095;154,4168524;Low_spent_Medium_value_payments;387,1201366;
0x1a0a3;CUS_0x2b05;October;Matthewi;31;554-77-6020;Entrepreneur;39928,5;3375,375;3;5;8;4;Auto Loan, Debt Consolidation Loan, Not Specified, and Student Loan;10;16;9,17;3;Good;461,43;26,75657688;28 Years and 10 Months;No;76,00051095;83,15355655;High_spent_Small_value_payments;438,3834325;
